NAME,Surveyid,MINLON,MAXLON,MINLAT,MAXLAT,CS,THEME,DATATYPE,KSIZE,DODS_URL,LABEL,DATE,CELLSIZE,FLAVOUR,LINESPACING,CSDATA,LICENCENO,CELLSIZE_M
MRTASP782urag.ers,782,147.827576,147.954576,-41.647716,-41.438212,     GDA94,RADIOMETRICS,      GRID,429,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP782urag.ers,MRTAS_Mathinna_uranium_grid_geodetic,1990,0.0005,Unknown,150,AGD66,227,50
MRTASP783_Fingal_potg.ers,783,147.693635,148.334132,-41.772674,-41.220166,     GDA94,RADIOMETRICS,      GRID,5672,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Fingal_potg.ers,MRTAS_Fingal_potassium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Fingal_thog.ers,783,147.693635,148.334132,-41.772674,-41.220166,     GDA94,RADIOMETRICS,      GRID,5672,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Fingal_thog.ers,MRTAS_Fingal_thorium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Fingal_tmig.ers,783,147.693635,148.334132,-41.772674,-41.220166,     GDA94, MAGNETICS,      GRID,5672,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Fingal_tmig.ers,MRTAS_Fingal_tmi_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Fingal_totg.ers,783,147.693635,148.334132,-41.772674,-41.220166,     GDA94,RADIOMETRICS,      GRID,5672,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Fingal_totg.ers,MRTAS_Fingal_totalcount_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Fingal_urag.ers,783,147.693635,148.334132,-41.772674,-41.220166,     GDA94,RADIOMETRICS,      GRID,5672,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Fingal_urag.ers,MRTAS_Fingal_uranium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Mt_Horror_potg.ers,783,147.655691,147.82869,-41.19661,-41.008607,     GDA94,RADIOMETRICS,      GRID,524,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Mt_Horror_potg.ers,MRTAS_Mt_Horror_potassium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Mt_Horror_thog.ers,783,147.655691,147.82869,-41.19661,-41.008607,     GDA94,RADIOMETRICS,      GRID,524,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Mt_Horror_thog.ers,MRTAS_Mt_Horror_thorium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Mt_Horror_tmig.ers,783,147.655691,147.82869,-41.19661,-41.008607,     GDA94, MAGNETICS,      GRID,524,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Mt_Horror_tmig.ers,MRTAS_Fingal_tmi_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Mt_Horror_totg.ers,783,147.655691,147.82869,-41.19661,-41.008607,     GDA94,RADIOMETRICS,      GRID,524,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Mt_Horror_totg.ers,MRTAS_Mt_Horror_totalcount_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Mt_Horror_urag.ers,783,147.655691,147.82869,-41.19661,-41.008607,     GDA94,RADIOMETRICS,      GRID,524,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Mt_Horror_urag.ers,MRTAS_Mt_Horror_uranium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Pipers_River_potg.ers,783,146.858509,147.459001,-41.198668,-41.010661,     GDA94,RADIOMETRICS,      GRID,1813,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Pipers_River_potg.ers,MRTAS_Pipers_River_potassium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Pipers_River_thog.ers,783,146.858509,147.459001,-41.198668,-41.010661,     GDA94,RADIOMETRICS,      GRID,1813,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Pipers_River_thog.ers,MRTAS_Pipers_River_thorium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Pipers_River_tmig.ers,783,146.858509,147.459001,-41.198668,-41.010661,     GDA94, MAGNETICS,      GRID,1813,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Pipers_River_tmig.ers,MRTAS_Pipers_River_tmi_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Pipers_River_totg.ers,783,146.858509,147.459001,-41.198668,-41.010661,     GDA94,RADIOMETRICS,      GRID,1813,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Pipers_River_totg.ers,MRTAS_Pipers_River_totalcount_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783_Pipers_River_urag.ers,783,146.858509,147.459001,-41.198668,-41.010661,     GDA94,RADIOMETRICS,      GRID,1813,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783_Pipers_River_urag.ers,MRTAS_Pipers_River_uranium_grid_geodetic,1993,0.0005,Unknown,200,AGD66,227,50
MRTASP783DEM_Fingal..DIR,783,147.707737,148.315316,-41.760886,-41.229825,     GDA94, ELEVATION,    VECTOR,57222,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783DEM_Fingal..DIR,MRTAS_Fingal_elevation_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP783DEM_Mt_Horror..DIR,783,147.660611,147.819286,-41.19311,-41.019351,     GDA94, ELEVATION,    VECTOR,10900,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783DEM_Mt_Horror..DIR,MRTAS_Mt_Horror_elevation_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP783DEM_Pipers_River..DIR,783,146.863782,147.449665,-41.196606,-41.021417,     GDA94, ELEVATION,    VECTOR,35634,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783DEM_Pipers_River..DIR,MRTAS_Pipers_River_elevation_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP783MAG_Fingal..DIR,783,147.707737,148.315316,-41.760886,-41.229825,     GDA94, MAGNETICS,    VECTOR,68662,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783MAG_Fingal..DIR,MRTAS_Fingal_tmi_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP783MAG_Mt_Horror..DIR,783,147.660611,147.819286,-41.19311,-41.019351,     GDA94, MAGNETICS,    VECTOR,11988,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783MAG_Mt_Horror..DIR,MRTAS_Mt_Horror_magnetic_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP783MAG_Pipers_River..DIR,783,146.863782,147.449665,-41.196606,-41.021417,     GDA94, MAGNETICS,    VECTOR,39195,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783MAG_Pipers_River..DIR,MRTAS_Pipers_River_magnetic_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP783RAD_Fingal..DIR,783,147.707736,148.315316,-41.760602,-41.229988,     GDA94,RADIOMETRICS,    VECTOR,14906,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783RAD_Fingal..DIR,MRTAS_Fingal_radiometric_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP783RAD_Mt_Horror..DIR,783,147.660611,147.819286,-41.19311,-41.019351,     GDA94,RADIOMETRICS,    VECTOR,2856,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783RAD_Mt_Horror..DIR,MRTAS_Mt_Horror_radiometric_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP783RAD_Pipers_River..DIR,783,146.863782,147.449665,-41.196606,-41.021417,     GDA94,RADIOMETRICS,    VECTOR,9291,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP783RAD_Pipers_River..DIR,MRTAS_Pipers_River_radiometric_line_data,1993,Unknown,Unknown,200,AGD66,227,Unknown
MRTASP784MAG..DIR,784,147.962266,148.29966,-41.009474,-40.825454,     GDA94, MAGNETICS,    VECTOR,5869,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP784MAG..DIR,MRTAS_Gladstone_magnetic_line_data,1985,Unknown,Unknown,125,AGD66,227,Unknown
MRTASP784potg.ers,784,147.95025,148.313743,-41.005459,-40.814956,     GDA94,RADIOMETRICS,      GRID,1113,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP784potg.ers,MRTAS_Gladstone_potassium_grid_geodetic,1985,0.0005,Unknown,125,AGD66,227,50
MRTASP784RAD..DIR,784,147.962266,148.298212,-41.009474,-40.825454,     GDA94,RADIOMETRICS,    VECTOR,1571,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP784RAD..DIR,MRTAS_Gladstone_radiometric_line_data,1985,Unknown,Unknown,125,AGD66,227,Unknown
MRTASP784thog.ers,784,147.95025,148.313743,-41.005459,-40.814956,     GDA94,RADIOMETRICS,      GRID,1113,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP784thog.ers,MRTAS_Gladstone_thorium_grid_geodetic,1985,0.0005,Unknown,125,AGD66,227,50
MRTASP784tmig.ers,784,147.95025,148.313743,-41.005459,-40.814956,     GDA94, MAGNETICS,      GRID,1113,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP784tmig.ers,MRTAS_Gladstone_tmi_grid_geodetic,1985,0.0005,Unknown,125,AGD66,227,50
MRTASP784totg.ers,784,147.95025,148.313743,-41.005459,-40.814956,     GDA94,RADIOMETRICS,      GRID,1113,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP784totg.ers,MRTAS_Gladstone_totalcount_grid_geodetic,1985,0.0005,Unknown,125,AGD66,227,50
MRTASP784urag.ers,784,147.95025,148.313743,-41.005459,-40.814956,     GDA94,RADIOMETRICS,      GRID,1113,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP784urag.ers,MRTAS_Gladstone_uranium_grid_geodetic,1985,0.0005,Unknown,125,AGD66,227,50
MRTASP785MAG..DIR,785,147.552155,147.729994,-41.072961,-40.89622,     GDA94, MAGNETICS,    VECTOR,7076,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP785MAG..DIR,MRTAS_Lyndhurst_magnetic_line_data,1987,Unknown,Unknown,125,GDA94,227,Unknown
MRTASP785potg.ers,785,147.547638,147.748638,-41.079842,-40.88484,     GDA94,RADIOMETRICS,      GRID,631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP785potg.ers,MRTAS_Lyndhurst_potassium_grid_geodetic,1987,0.0005,Unknown,125,GDA94,227,50
MRTASP785RAD..DIR,785,147.552155,147.729552,-41.072961,-40.89644,     GDA94,RADIOMETRICS,    VECTOR,1888,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP785RAD..DIR,MRTAS_Lyndhurst_radiometric_line_data,1987,Unknown,Unknown,125,GDA94,227,Unknown
MRTASP785thog.ers,785,147.547638,147.748638,-41.079842,-40.88484,     GDA94,RADIOMETRICS,      GRID,631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP785thog.ers,MRTAS_Lyndhurst_thorium_grid_geodetic,1987,0.0005,Unknown,125,GDA94,227,50
MRTASP785tmig.ers,785,147.547638,147.748638,-41.079842,-40.88484,     GDA94, MAGNETICS,      GRID,631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP785tmig.ers,MRTAS_Lyndhurst_tmi_grid_geodetic,1987,0.0005,Unknown,125,GDA94,227,50
MRTASP785totg.ers,785,147.547638,147.748638,-41.079842,-40.88484,     GDA94,RADIOMETRICS,      GRID,631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP785totg.ers,MRTAS_Lyndhurst_totalcount_grid_geodetic,1987,0.0005,Unknown,125,GDA94,227,50
MRTASP785urag.ers,785,147.547638,147.748638,-41.079842,-40.88484,     GDA94,RADIOMETRICS,      GRID,631,http://www.ga.gov.au/gadds/servlet/jetstreamDB/tas/MRTASP785urag.ers,MRTAS_Lyndhurst_uranium_grid_geodetic,1987,0.0005,Unknown,125,GDA94,227,50
PIRSA_P786_TEiSA_M1_Mag..DIR,786,130.461075,132.057938,-27.044088,-25.967012,     GDA94, MAGNETICS,    VECTOR,1023695,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P786_TEiSA_M1_Mag..DIR,PIRSA_TEISA_M1_magnetic_line_data,2000,Unknown,Unknown,200,GDA94,231,Unknown
PIRSA_P786_TEiSA_M1_Rad..DIR,786,130.461075,132.057938,-27.043505,-25.967012,     GDA94,RADIOMETRICS,    VECTOR,131960,http://www.ga.gov.au/gadds/servlet/jetstreamDB/sa/PIRSA_P786_TEiSA_M1_Rad..DIR,PIRSA_TEISA_M1_radiometric_line_data,2000,Unknown,Unknown,200,GDA94,231,Unknown
GSQP788tmivd1g.ers,788,143.962269,145.788189,-19.020601,-17.979001,     GDA94, MAGNETICS,      GRID,8267,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788tmivd1g.ers,GSQ_Hodgkinson_Georgetown_Block_C_Qld_magnetic_vd1_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP788demg.ers,788,143.962269,145.788189,-19.020601,-17.979001,     GDA94, ELEVATION,      GRID,8267,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788demg.ers,GSQ_Hodgkinson_Georgetown_Block_C_Qld_elevation_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP788doseg.ers,788,143.962269,145.788189,-19.020601,-17.979001,     GDA94,RADIOMETRICS,      GRID,8267,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788doseg.ers,GSQ_Hodgkinson_Georgetown_Block_C_Qld_dose_rate_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP788pctkg.ers,788,143.962269,145.788189,-19.020601,-17.979001,     GDA94,RADIOMETRICS,      GRID,8267,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788pctkg.ers,GSQ_Hodgkinson_Georgetown_Block_C_Qld_percent_potassium_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP788ppmthg.ers,788,143.962269,145.788189,-19.020601,-17.979001,     GDA94,RADIOMETRICS,      GRID,8267,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788ppmthg.ers,GSQ_Hodgkinson_Georgetown_Block_C_Qld_ppm_thorium_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP788ppmug.ers,788,143.962269,145.788189,-19.020601,-17.979001,     GDA94,RADIOMETRICS,      GRID,8267,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788ppmug.ers,GSQ_Hodgkinson_Georgetown_Block_C_Qld_ppm_uranium_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP788tmig.ers,788,143.962269,145.788189,-19.020601,-17.979001,     GDA94, MAGNETICS,      GRID,8267,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788tmig.ers,GSQ_Hodgkinson_Georgetown_Block_C_Qld_magnetic_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP788RAD..DIR,788,143.962269,145.788151,-19.020829,-17.979001,     GDA94,RADIOMETRICS,    VECTOR,66189,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788RAD..DIR,GSQ_Hodgkinson_Georgetown_Block_C_Qld_radiometric_line_data,2000,Unknown,Unknown,200_400,GDA94,219,Unknown
GSQP788MAG..DIR,788,143.962269,145.788151,-19.020829,-17.979001,     GDA94, MAGNETICS,    VECTOR,413599,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788MAG..DIR,GSQ_Hodgkinson_Georgetown_Block_C_Qld_magnetic_line_data,2000,Unknown,Unknown,200_400,GDA94,219,Unknown
GSQP788DEM..DIR,788,143.962269,145.788151,-19.020829,-17.979001,     GDA94, ELEVATION,    VECTOR,330678,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP788DEM..DIR,GSQ_Hodgkinson_Georgetown_Block_C_Qld_elevation_line_data,2000,Unknown,Unknown,200_400,GDA94,219,Unknown
GSQP789tmivd1g.ers,789,143.962757,146.632517,-20.023145,-18.954665,     GDA94, MAGNETICS,      GRID,12397,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789tmivd1g.ers,GSQ_Hodgkinson_Georgetown_Block_D_Qld_magnetic_vd1_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP789DEM..DIR,789,143.962751,146.631955,-20.023561,-18.954682,     GDA94, ELEVATION,    VECTOR,544260,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789DEM..DIR,GSQ_Hodgkinson_Georgetown_Block_D_Qld_elevation_line_data,2000,Unknown,Unknown,200_400,GDA94,219,Unknown
GSQP789MAG..DIR,789,143.962757,146.631977,-20.023541,-18.954665,     GDA94, MAGNETICS,    VECTOR,658671,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789MAG..DIR,GSQ_Hodgkinson_Georgetown_Block_D_Qld_magnetic_line_data,2000,Unknown,Unknown,200_400,GDA94,219,Unknown
GSQP789tmig.ers,789,143.962757,146.632517,-20.023145,-18.954665,     GDA94, MAGNETICS,      GRID,12397,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789tmig.ers,GSQ_Hodgkinson_Georgetown_Block_D_Qld_magnetic_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP789RAD..DIR,789,143.962757,146.631977,-20.023541,-18.954665,     GDA94,RADIOMETRICS,    VECTOR,87135,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789RAD..DIR,GSQ_Hodgkinson_Georgetown_Block_D_Qld_radiometric_line_data,2000,Unknown,Unknown,200_400,GDA94,219,Unknown
GSQP789demg.ers,789,143.962751,146.632511,-20.023162,-18.954682,     GDA94, ELEVATION,      GRID,12397,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789demg.ers,GSQ_Hodgkinson_Georgetown_Block_D_Qld_elevation_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP789ppmug.ers,789,143.962757,146.632517,-20.023145,-18.954665,     GDA94,RADIOMETRICS,      GRID,12397,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789ppmug.ers,GSQ_Hodgkinson_Georgetown_Block_D_Qld_ppm_uranium_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP789doseg.ers,789,143.962757,146.632517,-20.023145,-18.954665,     GDA94,RADIOMETRICS,      GRID,12397,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789doseg.ers,GSQ_Hodgkinson_Georgetown_Block_D_Qld_dose_rate_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP789pctkg.ers,789,143.962757,146.632517,-20.023145,-18.954665,     GDA94,RADIOMETRICS,      GRID,12397,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789pctkg.ers,GSQ_Hodgkinson_Georgetown_Block_D_Qld_percent_potassium_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP789ppmthg.ers,789,143.962757,146.632517,-20.023145,-18.954665,     GDA94,RADIOMETRICS,      GRID,12397,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP789ppmthg.ers,GSQ_Hodgkinson_Georgetown_Block_D_Qld_ppm_thorium_grid_geodetic,2000,0.00096,Unknown,200_400,GDA94,219,100
GSQP790_Rockhampton_Montotmivd2g.ers,790,149.724122,152.14042,-25.009773,-22.729765,     GDA94, MAGNETICS,      GRID,23932,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_Montotmivd2g.ers,GSQ_Rockhampton_Monto_Qld_magnetic_vd2_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Rockhampton_Montotmig.ers,790,149.724122,152.14042,-25.009773,-22.729765,     GDA94, MAGNETICS,      GRID,23932,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_Montotmig.ers,GSQ_Rockhampton_Monto_Qld_magnetic_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Rockhampton_Montotmivd1g.ers,790,149.724122,152.14042,-25.009773,-22.729765,     GDA94, MAGNETICS,      GRID,23932,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_Montotmivd1g.ers,GSQ_Rockhampton_Monto_Qld_magnetic_vd1_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Mundubberatmivd1g.ers,790,150.100665,151.895846,-26.121451,-24.88784,     GDA94, MAGNETICS,      GRID,9625,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Mundubberatmivd1g.ers,GSQ_Munduberra_Qld_magnetic_vd1_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Mundubberatmivd2g.ers,790,150.100665,151.895846,-26.121451,-24.88784,     GDA94, MAGNETICS,      GRID,9625,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Mundubberatmivd2g.ers,GSQ_Munduberra_Qld_magnetic_vd2_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Mundubberademg.ers,790,150.12253,151.803472,-26.024858,-24.95925,     GDA94, ELEVATION,      GRID,7787,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Mundubberademg.ers,GSQ_Munduberra_Qld_elevation_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Mundubberapctkg.ers,790,150.100915,151.895134,-26.120825,-24.888177,     GDA94,RADIOMETRICS,      GRID,9613,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Mundubberapctkg.ers,GSQ_Munduberra_Qld_percent_potassium_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Rockhampton_Montodemg.ers,790,148.905923,152.420453,-25.854372,-22.632604,     GDA94, ELEVATION,      GRID,49174,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_Montodemg.ers,GSQ_Rockhampton_Monto_Qld_elevation_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_MundubberaRAD..DIR,790,150.100915,151.894821,-26.121271,-24.888177,     GDA94,RADIOMETRICS,    VECTOR,31049,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_MundubberaRAD..DIR,GSQ_Munduberra_Qld_radiometric_line_data,1994_1995,Unknown,Unknown,400,AGD66,219,Unknown
GSQP790_MundubberaMAG..DIR,790,150.100665,151.894905,-26.121576,-24.887841,     GDA94, MAGNETICS,    VECTOR,321796,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_MundubberaMAG..DIR,GSQ_Munduberra_Qld_magnetic_line_data,1994_1995,Unknown,Unknown,400,AGD66,219,Unknown
GSQP790_Rockhampton_Montototg.ers,790,149.724656,152.140951,-25.010008,-22.730001,     GDA94,RADIOMETRICS,      GRID,23932,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_Montototg.ers,GSQ_Rockhampton_Monto_Qld_total_count_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Rockhampton_Montopctkg.ers,790,149.724656,152.140951,-25.010008,-22.730001,     GDA94,RADIOMETRICS,      GRID,23932,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_Montopctkg.ers,GSQ_Rockhampton_Monto_Qld_percent_potassium_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Rockhampton_Montoppmthg.ers,790,149.724656,152.140951,-25.010008,-22.730001,     GDA94,RADIOMETRICS,      GRID,23932,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_Montoppmthg.ers,GSQ_Rockhampton_Monto_Qld_ppm_thorium_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Rockhampton_Montoppmug.ers,790,149.724656,152.140951,-25.010008,-22.730001,     GDA94,RADIOMETRICS,      GRID,23932,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_Montoppmug.ers,GSQ_Rockhampton_Monto_Qld_ppm_uranium_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Rockhampton_MontoRAD..DIR,790,149.53114,152.168195,-25.128389,-22.64357,     GDA94,RADIOMETRICS,    VECTOR,69929,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_MontoRAD..DIR,GSQ_Rockhampton_Monto_Qld_radiometric_line_data,1994_1995,Unknown,Unknown,400,AGD66,219,Unknown
GSQP790_Mundubberappmthg.ers,790,150.100915,151.895134,-26.120825,-24.888177,     GDA94,RADIOMETRICS,      GRID,9613,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Mundubberappmthg.ers,GSQ_Munduberra_Qld_ppm_thorium_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Mundubberappmug.ers,790,150.100915,151.895134,-26.120825,-24.888177,     GDA94,RADIOMETRICS,      GRID,9613,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Mundubberappmug.ers,GSQ_Munduberra_Qld_ppm_uranium_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Mundubberatmig.ers,790,150.100665,151.895846,-26.121451,-24.88784,     GDA94, MAGNETICS,      GRID,9625,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Mundubberatmig.ers,GSQ_Munduberra_Qld_magnetic_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP790_Rockhampton_MontoMAG..DIR,790,149.531093,152.140269,-25.128434,-22.643309,     GDA94, MAGNETICS,    VECTOR,672228,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Rockhampton_MontoMAG..DIR,GSQ_Rockhampton_Monto_Qld_magnetic_line_data,1994_1995,Unknown,Unknown,400,AGD66,219,Unknown
GSQP790_Mundubberatotg.ers,790,150.100915,151.895134,-26.120825,-24.888177,     GDA94,RADIOMETRICS,      GRID,9613,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP790_Mundubberatotg.ers,GSQ_Munduberra_Qld_total_count_grid_geodetic,1994_1995,0.00096,Unknown,400,AGD66,219,100
GSQP791tmivd1g.ers,791,150.345213,152.353533,-27.507718,-25.994758,     GDA94, MAGNETICS,      GRID,13203,http://www.ga.gov.au/gadds/servlet/jetstreamDB/qld/GSQP791tmivd1g.ers,GSQ_Kingaroy_Mackay_Qld_magnetic_vd1_grid_geodetic,1995_1996,0.00096,Unknown,400,GDA94,219,100
